Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
32.0,6,118.0,9072.688730261734,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7800,66,2922,780.0,1213.5666442350828,780.0,0.0001450061798095,10,1472744.0
32.0,6,226.0,4723.84728009911,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20652,66,2922,2065.2,998.4660234579842,2065.2,0.0002453804016113,10,996934.4
32.0,6,244.0,4237.098696838065,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30648,1494,4350,3064.8,1420.0445063447837,3064.8,0.0002710103988647,10,2016526.4
32.0,6,208.0,6097.258322430585,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22080,66,4350,2208.0,1542.4162862210708,2208.0,0.0001641035079956,10,2379048.0
32.0,6,244.0,5935.055893589925,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23508,1494,4350,2350.8,998.4660234579842,2350.8,0.0002043962478637,10,996934.4
32.0,6,172.0,4401.620316927275,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16368,66,4350,1636.8,1571.5210466296658,1636.8,0.0002553939819335,10,2469678.4
32.0,6,190.0,2113.7448974449426,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15076,66,2922,1507.6,1330.902049989655,1507.6,0.0005268096923828,10,1771300.2666666668
32.0,6,136.0,1011.0167285349274,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12084,66,4350,1208.4,1621.1975820361934,1208.4,0.000989294052124,10,2628281.6
32.0,6,208.0,882.9184296389853,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23445,66,4350,2344.5,1357.047714710135,2344.5,0.0011327981948852,10,1841578.5
32.0,6,118.0,571.7270521523404,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8369,66,2922,836.9,1189.4699519814135,836.9,0.0018909931182861,10,1414838.7666666666
32.0,6,154.0,3965.1200605029303,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16368,66,4350,1636.8,1709.628731625671,1636.8,0.0002825021743774,10,2922830.4000000004
32.0,6,64.0,293307.97202797205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,3.504753112792969e-06,10,0.0
32.0,6,154.0,5428.816981620502,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,66,4350,1494.0,1781.028916104396,1494.0,0.0001843929290771,10,3172064.0
32.0,6,208.0,2979.7556123898835,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23508,66,2922,2350.8,1204.195332992119,2350.8,0.000368309020996,10,1450086.4
32.0,6,226.0,2698.3427689140503,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26435,137,2922,2643.5,880.6943283568936,2643.5,0.0004070997238159,10,775622.5
32.0,6,244.0,2575.404642023824,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27792,1494,4350,2779.2,810.5987910180967,2779.2,0.0004447937011718,10,657070.3999999999
32.0,6,244.0,2337.571197681548,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27792,1494,2922,2779.2,451.5732498720446,2779.2,0.0004615068435668,10,203918.4
32.0,6,64.0,277768.4768211921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0004363059997558,10,0.0
32.0,6,64.0,293307.97202797205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,3.6001205444335937e-06,10,0.0
32.0,6,63.6,655.605852194573,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0015254020690917,10,0.0
32.0,6,136.0,4231.968519826455,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12084,66,4350,1208.4,1621.1975820361934,1208.4,0.0002363920211791,10,2628281.6
29.6,6,190.3,382.90857967098174,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,11673,66,2922,1167.3,1214.865520678455,1167.3,0.0026638984680175,10,1475898.2333333332
32.0,6,64.0,426.111833550065,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,695,66,101,69.5,11.067971810589327,69.5,0.0028505086898803,10,122.5
32.0,6,64.0,322638.76923076925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,3.1948089599609376e-06,10,0.0
32.0,6,190.0,557.6938623550686,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17807,66,2922,1780.7,1310.649037690869,1780.7,0.0017931938171386,10,1717800.9
32.0,6,244.0,2507.50523106355,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29220,2922,2922,2922.0,0.0,2922.0,0.0004533052444458,10,0.0
32.0,6,208.0,3140.6244852115315,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23508,66,2922,2350.8,1204.195332992119,2350.8,0.0003700017929077,10,1450086.4
32.0,6,244.0,2522.131088394468,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27792,1494,4350,2779.2,810.5987910180967,2779.2,0.0004555940628051,10,657070.3999999999
25.6,6,195.2,2943.78439079169,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,23496,60,2922,2349.6,1206.7251551202537,2349.6,0.0003703117370605,10,1456185.5999999996
32.0,6,208.0,2627.3515409671763,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22080,66,2922,2208.0,1213.5666442350828,2208.0,0.0004179954528808,10,1472744.0
32.0,6,153.6,530.4209927284223,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16379,66,4350,1637.9,1708.5089308126735,1637.9,0.0022305011749267,10,2919002.7666666657
32.0,6,188.9,300.49893249652524,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16587,66,4350,1658.7,1567.2882490325626,1658.7,0.003327989578247,10,2456392.455555556
32.0,6,64.0,170.03084980886092,0.1,0.0,0.0,0.0,1.0,0.0,0.0,10,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0058815956115722,10,0.0
27.2,6,117.1,66.686657434451,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1238,66,357,123.8,93.20443480149788,123.8,0.0216310024261474,10,8687.066666666668
27.2,6,125.7,133.4078887521191,0.2,0.1,0.0,0.2,0.7,0.0,0.0,7,1,2,0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,973,60,299,97.3,72.82559074025193,97.3,0.0074961185455322,10,5303.566666666667
24.8,6,166.4,85.39188041931419,0.0,0.1,0.0,0.2,0.7,0.0,0.0,7,1,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1336,60,281,133.6,88.8421821734098,133.6,0.0128993988037109,10,7892.933333333334
29.6,6,188.4,74.90015821824117,0.1,0.0,0.0,0.3,0.9,0.0,0.0,9,0,1,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2388,66,1259,238.8,373.6527799976872,238.8,0.0134408950805664,10,139616.40000000002
32.8,6,81.2,159.31205275072548,0.1,0.1,0.0,0.4,0.9,0.0,0.0,9,1,1,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1720,66,761,172.0,221.27659915439168,172.0,0.0065127849578857,10,48963.333333333336
32.8,6,134.6,71.79888183999972,0.0,0.1,0.0,0.4,1.0,0.0,0.0,10,1,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1171,66,281,117.1,76.36673214023092,117.1,0.0139805078506469,10,5831.877777777778
29.6,6,187.4,152.89376221165904,0.1,0.0,0.0,0.4,0.9,0.0,0.0,9,0,1,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5044,60,1735,504.4,671.7437011241713,504.4,0.0081881999969482,10,451239.5999999999
