Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
22.0,6,112.7,15.839474744590932,0.0,0.0,0.1,0.4,0.7,0.0,0.0,7,0,0,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.1,0.0,0.9,0.9,1130,60,230,113.0,59.89620652057654,113.0,0.0632831096649169,10,3587.555555555556
12.8,6,112.5,24.36581156263924,0.1,0.0,0.0,0.2,0.4,0.0,0.0,4,0,1,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.3,0.0,0.0,0.7,0.7,883,60,214,88.3,46.277064153494734,88.3,0.0616661071777343,10,2141.566666666667
9.2,17,94.2,35.24317202530199,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,811,60,230,81.1,52.78141507934188,81.1,0.0290382862091064,10,2785.877777777778
19.6,6,93.3,24.42473835861815,0.0,0.1,0.0,0.1,0.4,0.0,0.0,4,1,0,0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1034,60,218,103.4,66.10463086820938,103.4,0.0411335945129394,10,4369.822222222221
10.4,17,114.5,11.325607600190205,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.1,0.2,0.0,0.9,0.9,1555,60,230,155.5,76.6365883026291,155.5,0.0887876987457275,10,5873.166666666667
16.8,6,154.7,21.02301587739167,0.1,0.0,0.0,0.1,0.5,0.0,0.0,5,0,1,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1027,60,230,102.7,64.04520972632449,102.7,0.0492096185684204,10,4101.788888888889
15.2,17,81.3,17.5796054473547,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,932,60,230,93.2,56.69567884768645,93.2,0.0568842887878418,10,3214.4000000000005
21.6,6,149.2,29.50836326285093,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1332,60,230,133.2,72.1938747786511,133.2,0.0781629085540771,10,5211.955555555555
12.8,17,120.1,18.553629550595893,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1644,60,230,164.4,62.60848362819709,164.4,0.0551640033721923,10,3919.822222222223
16.8,17,98.5,32.95696183036959,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,1019,60,230,101.9,64.46954492023518,101.9,0.0359546899795532,10,4156.322222222222
19.2,6,95.5,45.07164302923104,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1503,66,224,150.3,63.28076765934146,150.3,0.0252197980880737,10,4004.4555555555553
11.2,0,61.6,19.92214113771215,0.0,0.1,0.0,0.0,0.2,0.0,0.0,2,1,0,0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.6,0.0,0.0,0.4,0.4,796,60,230,79.6,53.04756775239035,79.6,0.0521944046020507,10,2814.0444444444447
14.0,17,100.9,22.475236966888133,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3,0,0,0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,856,60,214,85.6,47.06307823903291,85.6,0.046920108795166,10,2214.9333333333334
21.2,6,76.8,289.77794973124594,0.1,0.0,0.1,0.6,0.9,0.0,0.0,9,0,1,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1593,60,492,159.3,177.22556249029088,159.3,0.0041007995605468,10,31408.9
18.0,6,95.8,40.90850482156738,0.1,0.0,0.1,0.4,0.6,0.0,0.0,6,0,1,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,6641,60,2974,664.1,957.8652712035122,664.1,0.0244449853897094,10,917505.877777778
6.4,17,153.2,17.477686728713376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0,2332,60,358,233.2,117.91503532440449,233.2,0.0645482063293457,10,13903.955555555556
19.2,6,111.6,48.085920124000864,0.0,0.0,0.0,0.4,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1432,60,352,143.2,113.35274343589768,143.2,0.0248322963714599,10,12848.844444444445
19.2,6,136.6,15.51316026477721,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6,0,0,0,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1635,60,545,163.5,148.41776623212374,163.5,0.0660129070281982,10,22027.83333333333
16.8,6,69.5,20.311133946432665,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.2,0.2,0.0,0.8,0.8,1229,60,230,122.9,76.55128999566239,122.9,0.0495262861251831,10,5860.1
20.0,6,99.0,31.29507761273321,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.2,0.1,0.0,0.8,0.8,882,60,214,88.2,46.582781749865006,88.2,0.0365573167800903,10,2169.955555555556
13.6,17,153.1,35.74673645042055,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.1,0.1,0.0,0.9,0.9,1710,60,230,171.0,70.31516352979791,171.0,0.0314134836196899,10,4944.222222222223
28.8,6,125.2,33.782994225733624,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,902,60,156,90.2,31.08697476436072,90.2,0.0344552993774414,10,966.4
15.2,6,59.1,36.45629473047418,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.3,0.0,0.0,0.7,0.7,881,60,230,88.1,52.00737127241356,88.1,0.0297290086746215,10,2704.766666666667
21.6,6,80.9,31.255176216788197,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1166,60,218,116.6,59.13487408740576,116.6,0.033238410949707,10,3496.9333333333325
19.2,6,87.4,33.32398994473417,0.1,0.1,0.0,0.1,0.5,0.0,0.0,5,1,1,0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,973,60,214,97.3,62.28259967456579,97.3,0.0312602996826171,10,3879.122222222223
17.6,17,95.9,105.39087784187991,0.0,0.1,0.0,0.1,0.4,0.0,0.0,4,1,0,0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,1653,66,811,165.3,231.148845744228,165.3,0.0094886779785156,10,53429.78888888889
6.4,17,126.9,32.21110027416617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0,1193,77,230,119.3,55.87495960724366,119.3,0.0339423179626464,10,3122.011111111111
7.6,17,94.0,81.9819668382156,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.2,0.0,1.0,1.0,1191,60,224,119.1,64.18800510998919,119.1,0.0127547979354858,10,4120.099999999999
16.4,6,94.4,73.73433654454679,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,802,60,156,80.2,33.72700862974823,80.2,0.02030029296875,10,1137.5111111111114
4.4,0,55.1,13.10293335732552,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.3,0.3,0.0,0.7,0.7,975,60,230,97.5,51.71556825560365,97.5,0.0798193931579589,10,2674.5
20.4,6,150.5,21.6176945064936,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1114,60,214,111.4,49.95598062294444,111.4,0.0518895149230957,10,2495.6
17.2,6,130.1,156.59444828165545,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,1.0,1.0,1081,60,230,108.1,49.34110299176989,108.1,0.0071181058883666,10,2434.544444444444
24.8,6,154.6,65.43090161428206,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,909,60,152,90.9,29.673969138698727,90.9,0.0158957958221435,10,880.5444444444444
17.6,6,82.0,39.23507439998728,0.0,0.2,0.0,0.0,0.3,0.0,0.0,3,2,0,0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.2,0.0,1.0,1.0,1039,66,217,103.9,49.88531291316559,103.9,0.0259047031402587,10,2488.5444444444447
16.4,17,101.9,30.07544848178036,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,1234,66,230,123.4,59.01073348694004,123.4,0.03836669921875,10,3482.266666666667
13.2,6,99.5,64.09809935555056,0.0,0.1,0.1,0.1,0.3,0.0,0.0,3,1,0,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.2,0.0,1.0,1.0,1706,60,414,170.6,136.98759067886405,170.6,0.0171717882156372,10,18765.6
21.2,6,106.5,77.69042406191075,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,3056,60,1514,305.6,452.8564158023306,305.6,0.0134215116500854,10,205078.93333333335
32.0,6,154.0,226.95836151619275,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6689,66,1494,668.9,687.8259550529076,668.9,0.0050349950790405,10,473104.5444444445
32.0,6,153.9,238.89639460044427,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1509,66,566,150.9,155.32507131103395,150.9,0.0080702066421508,10,24125.87777777778
16.0,6,157.1,58.31212940628541,0.2,0.0,0.0,0.0,0.4,0.0,0.0,4,0,2,0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.9,0.9,1308,60,230,130.8,79.34285657126853,130.8,0.01714928150177,10,6295.288888888889
18.4,6,100.1,101.87446109304295,0.0,0.0,0.0,0.5,0.6,0.0,0.0,6,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,1.0,1.0,1788,66,263,178.8,59.53299738613686,178.8,0.0098276138305664,10,3544.1777777777784
26.8,6,136.6,70.4314241766804,0.0,0.1,0.0,0.4,0.7,0.0,0.0,7,1,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1699,60,505,169.9,135.88348767316143,169.9,0.0193490028381347,10,18464.322222222218
14.4,6,103.9,46.55625250440943,0.0,0.0,0.0,0.4,0.5,0.0,0.0,5,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1380,66,336,138.0,80.18450944886771,138.0,0.0222644805908203,10,6429.555555555556
16.8,6,115.0,19.098553505541776,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1767,60,345,176.7,107.91874515372923,176.7,0.0545361995697021,10,11646.455555555558
24.8,6,82.3,43.78992382734197,0.0,0.0,0.0,0.5,0.7,0.0,0.0,7,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1284,60,414,128.4,111.89796939871412,128.4,0.0245242118835449,10,12521.15555555556
12.0,0,99.5,28.58448235441644,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.1,0.0,0.7,0.7,1256,60,336,125.6,98.49444428776457,125.6,0.0385456085205078,10,9701.155555555555
12.0,17,114.6,28.95538956466511,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.1,0.0,1.0,1.0,2175,66,414,217.5,125.19518095091892,217.5,0.0346285820007324,10,15673.833333333334
15.6,6,95.5,21.47494643172573,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.2,0.0,1.0,1.0,1342,60,230,134.2,66.02491112367277,134.2,0.0489593029022216,10,4359.288888888888
17.6,6,98.2,36.82725546200631,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2407,60,521,240.7,168.08334572797838,240.7,0.029808497428894,10,28252.01111111111
12.8,17,113.0,139.93654267688478,0.0,0.2,0.0,0.0,0.1,0.0,0.0,1,2,0,0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,1.0,1.0,1365,60,226,136.5,66.33793953856437,136.5,0.0176468133926391,10,4400.722222222223
27.2,6,151.3,125.66148757557418,0.2,0.0,0.0,0.2,0.8,0.0,0.0,8,0,2,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1598,66,359,159.8,126.57786360796092,159.8,0.0095845937728881,10,16021.955555555556
19.2,6,135.8,25.33248132816171,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1547,66,345,154.7,110.83325814533792,154.7,0.0445228099822998,10,12284.011111111113
16.4,17,145.8,16.057911489571538,0.1,0.0,0.0,0.1,0.4,0.0,0.0,4,0,1,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1813,60,345,181.3,123.78839471722164,181.3,0.0658679008483886,10,15323.566666666668
32.0,6,148.1,88.78618981594182,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,852,66,131,85.2,26.74488528464628,85.2,0.0141875982284545,10,715.288888888889
17.6,6,50.8,31.00064820214446,0.1,0.0,0.0,0.1,0.5,0.0,0.0,5,0,1,0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.2,0.1,0.0,0.8,0.8,818,60,156,81.8,29.53641819855617,81.8,0.0377426862716674,10,872.4000000000001
9.6,17,109.1,42.960868906123885,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.9,0.9,1651,60,345,165.1,110.55863200633006,165.1,0.0233343124389648,10,12223.21111111111
22.4,6,130.1,40.98845976063458,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1725,66,339,172.5,85.91630294135747,172.5,0.0284126043319702,10,7381.611111111111
11.2,17,90.8,104.88539462957684,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.1,0.1,0.0,0.9,0.9,1140,60,214,114.0,50.935689299787086,114.0,0.0356128931045532,10,2594.4444444444443
8.0,17,87.8,27.14491056872685,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.1,0.2,0.0,0.9,0.9,1937,60,345,193.7,104.54350503232826,193.7,0.0380794048309326,10,10929.344444444445
18.4,6,89.0,18.78188132090553,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.8,0.8,1527,60,339,152.7,91.61519767180792,152.7,0.0562994956970214,10,8393.344444444443
9.6,17,140.5,17.022323845516357,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,1.0,1.0,1322,75,230,132.2,62.38553963504327,132.2,0.0639845848083496,10,3891.9555555555553
12.8,17,78.9,92.49495548699672,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,700,60,135,70.0,23.461552473023698,70.0,0.0119259119033813,10,550.4444444444445
15.2,6,62.5,27.289965776152616,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.2,0.1,0.0,0.8,0.8,926,60,230,92.6,56.81197056959035,92.6,0.0456268072128295,10,3227.6000000000004
12.0,17,114.5,19.70288104390455,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.9,0.9,1428,60,230,142.8,70.46638284395696,142.8,0.0817972898483276,10,4965.511111111112
9.6,17,78.8,26.81288024512126,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.8,0.8,1138,60,224,113.8,65.96598450043106,113.8,0.0410665988922119,10,4351.511111111112
5.6,17,65.5,32.95274130594646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.2,0.1,0.0,0.8,0.8,1078,60,230,107.8,59.43773586236647,107.8,0.0381887912750244,10,3532.844444444445
12.8,17,113.5,14.482008772132753,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.2,0.1,0.0,0.8,0.8,1396,60,230,139.6,73.32606024539373,139.6,0.071636414527893,10,5376.711111111112
9.6,17,81.5,27.980475126600137,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.8,0.8,1026,60,230,102.6,56.19845786733534,102.6,0.0362627983093261,10,3158.266666666666
